id,retweets,favorite_tweet,followers_user,favourites_user
782722598790725632,5335,17153,8898063,145993
782598640137187329,1857,7738,8898063,145993
782305867769217024,5492,16543,8898063,145993
782021823840026624,6129,0,8898063,145993
781955203444699136,3329,11057,8898063,145993
781661882474196992,2688,10361,8898063,145993
781655249211752448,1121,3966,8898063,145993
781524693396357120,5500,20621,8898063,145993
781308096455073793,2529,7097,8898063,145993
781251288990355457,2057,8367,8898063,145993
781163403222056960,2721,9736,8898063,145993
780931614150983680,7211,21466,8898063,145993
780858289093574656,1981,7131,8898063,145993
780800785462489090,1282,5438,8898063,145993
780601303617732608,3330,12009,8898063,145993
780543529827336192,1730,6249,8898063,145993
780496263422808064,3635,0,8898063,145993
780476555013349377,109,0,8898063,145993
780459368902959104,1064,5253,8898063,145993
780192070812196864,2209,8631,8898063,145993
780092040432480260,2270,0,8898063,145993
780074436359819264,4891,12067,8898063,145993
779834332596887552,6949,18718,8898063,145993
779377524342161408,3076,8710,8898063,145993
779124354206535695,18045,0,8898063,145993
779056095788752897,4471,14630,8898063,145993
778990705243029504,7095,19763,8898063,145993
778774459159379968,9758,0,8898063,145993
778764940568104960,360,860,8898063,145993
778748913645780993,1288,6826,8898063,145993
778650543019483137,1475,5708,8898715,145993
778624900596654080,999,4593,8898063,145993
778408200802557953,4265,13501,8898063,145993
778396591732486144,12055,0,8898063,145993
778383385161035776,1087,5768,8898063,145993
778286810187399168,3250,10277,8898063,145993
778039087836069888,2604,8421,8898063,145993
778027034220126208,1585,6492,8898063,145993
777953400541634568,3478,0,8898063,145993
777885040357281792,1605,6295,8898063,145993
777684233540206592,2900,11131,8898063,145993
777641927919427584,4171,0,8898063,145993
777621514455814149,2473,8643,8898063,145993
777189768882946048,4253,14127,8898063,145993
776819012571455488,13481,0,8898063,145993
776813020089548800,1189,4829,8898063,145993
776477788987613185,2729,8729,8898063,145993
776249906839351296,8979,0,8898063,145993
776218204058357768,15606,29570,8898063,145993
776201521193218049,2483,9509,8898063,145993
776113305656188928,4302,11640,8898063,145993
776088319444877312,147,1819,8898063,145993
775898661951791106,16525,0,8898063,145993
775842724423557120,2618,11583,8898063,145993
775733305207554048,3935,13744,8898063,145993
775729183532220416,4538,12860,8898063,145993
775364825476165632,2915,7311,8898063,145993
775350846108426240,3848,10060,8898063,145993
775085132600442880,4660,15383,8898063,145993
774757898236878852,1760,8511,8898063,145993
774639387460112384,1698,6650,8898063,145993
774314403806253056,5432,21531,8898063,145993
773985732834758656,3800,10614,8898063,145993
773922284943896577,1722,6324,8898063,145993
773704687002451968,1602,6517,8898063,145993
773670353721753600,1289,5295,8898063,145993
773547596996571136,6043,21874,8898063,145993
773336787167145985,4989,0,8898063,145993
773308824254029826,7369,23023,8898063,145993
773247561583001600,3212,9351,8898063,145993
773191612633579521,4058,9870,8898063,145993
772877495989305348,3810,8457,8898063,145993
772826264096874500,2318,7953,8898063,145993
772615324260794368,3331,0,8898063,145993
772581559778025472,1674,6403,8898064,145993
772193107915964416,1363,5954,8898064,145993
772152991789019136,1115,3766,8898064,145993
772117678702071809,727,3728,8898064,145993
772114945936949249,461,2697,8898064,145993
772102971039580160,926,3951,8898064,145993
771908950375665664,1864,6498,8898064,145993
771770456517009408,3310,11854,8898064,145993
771500966810099713,2566,8167,8898064,145993
771380798096281600,4989,10345,8898064,145993
771171053431250945,7324,0,8898064,145993
771136648247640064,2878,9026,8898716,145993
771102124360998913,1416,6156,8898064,145993
771014301343748096,1625,6794,8898064,145993
770787852854652928,1185,4869,8898064,145993
770772759874076672,1397,5112,8898064,145993
770655142660169732,1742,7246,8898064,145993
770414278348247044,2060,6252,8898064,145993
770293558247038976,1441,6149,8898064,145993
770093767776997377,2995,0,8898064,145993
770069151037685760,2261,7501,8898064,145993
769940425801170949,9377,30883,8898064,145993
769695466921623552,1654,6343,8898064,145993
769335591808995329,7607,0,8898064,145993
769212283578875904,1682,5322,8898064,145993
768970937022709760,6395,14150,8898064,145993
768909767477751808,2618,0,8898064,145993
768855141948723200,869,4124,8898064,145993
768609597686943744,1172,4064,8898064,145993
768596291618299904,1258,4978,8898064,145993
768554158521745409,5723,0,8898064,145993
768473857036525572,3346,13441,8898716,145993
768193404517830656,3478,10717,8898064,145993
767884188863397888,1358,4684,8898064,145993
767754930266464257,5299,15795,8898064,145993
767500508068192258,2303,7406,8898064,145993
767191397493538821,3696,12139,8898064,145993
767122157629476866,2808,10050,8898064,145993
766864461642756096,5528,0,8898064,145993
766793450729734144,1334,4981,8898064,145993
766714921925144576,371,2585,8898064,145993
766693177336135680,781,3958,8898064,145993
766423258543644672,1547,5909,8898064,145993
766313316352462849,1856,6691,8898064,145993
766078092750233600,2568,0,8898064,145993
766069199026450432,836,4161,8898064,145993
766008592277377025,489,3694,8898064,145993
765719909049503744,2120,7126,8898064,145993
765669560888528897,1210,5121,8898064,145993
765395769549590528,3337,26288,8898064,145993
765371061932261376,2135,6971,8898064,145993
765222098633691136,3331,11466,8898064,145993
764857477905154048,1750,6360,8898064,145993
764259802650378240,1475,5927,8898064,145993
763956972077010945,54,751,8898064,145993
763837565564780549,4069,12378,8898064,145993
763183847194451968,1442,5299,8898064,145993
763167063695355904,2946,0,8898064,145993
763103485927849985,2265,7263,8898064,145993
762699858130116608,3545,11951,8898064,145993
762471784394268675,6284,11045,8898064,145993
762464539388485633,4088,10150,8898064,145993
762316489655476224,1093,4728,8898064,145993
762035686371364864,15245,31351,8898064,145993
761976711479193600,1965,5321,8898064,145993
761750502866649088,3833,0,8898064,145993
761745352076779520,846,4212,8898064,145993
761672994376806400,28501,48705,8898064,145993
761599872357261312,1169,4067,8898064,145993
761371037149827077,17712,0,8898064,145993
761334018830917632,1426,5115,8898064,145993
761292947749015552,1065,4412,8898064,145993
761227390836215808,1531,5247,8898064,145993
761004547850530816,3412,11156,8898064,145993
760893934457552897,950,3752,8898064,145993
760656994973933572,1871,6479,8898064,145993
760641137271070720,1271,4900,8898064,145993
760539183865880579,3548,7439,8898064,145993
760521673607086080,1367,4146,8898064,145993
760290219849637889,11245,26379,8898064,145993
760252756032651264,853,3891,8898064,145993
760190180481531904,1756,5590,8898064,145993
760153949710192640,30,0,8898064,145993
759943073749200896,2035,5860,8898064,145993
759923798737051648,5528,14462,8898064,145993
759846353224826880,1927,6628,8898064,145993
759793422261743616,1868,5855,8898064,145993
759557299618865152,1167,4608,8898064,145993
759447681597108224,2410,8342,8898064,145993
759446261539934208,476,1642,8898064,145993
759197388317847553,1909,5983,8898064,145993
759159934323924993,1132,0,8898064,145993
759099523532779520,4068,14270,8898064,145993
759047813560868866,1966,6379,8898064,145993
758854675097526272,879,3493,8898064,145993
758828659922702336,3767,11018,8898064,145993
758740312047005698,1582,5643,8898070,145992
758474966123810816,982,3732,8898070,145992
758467244762497024,2172,4713,8898070,145992
758405701903519748,1871,5121,8898070,145992
758355060040593408,1037,3333,8898070,145992
758099635764359168,9758,18719,8898071,145992
758041019896193024,364,2647,8898071,145992
757741869644341248,3183,6759,8898071,145992
757729163776290825,7726,0,8898071,145992
757725642876129280,1186,4463,8898071,145992
757611664640446465,1082,4483,8898071,145992
757597904299253760,294,0,8898071,145992
757596066325864448,1033,4258,8898071,145992
757400162377592832,6694,14866,8898071,145992
757393109802180609,1695,5709,8898071,145992
757354760399941633,1387,4442,8898071,145992
756998049151549440,1943,6172,8898071,145992
756939218950160384,1959,6519,8898071,145992
756651752796094464,1266,4954,8898071,145992
756526248105566208,3500,10227,8898071,145992
756303284449767430,1085,3862,8898071,145992
756288534030475264,17297,43251,8898071,145992
756275833623502848,1503,6290,8898071,145992
755955933503782912,2816,7169,8898071,145992
755206590534418437,5232,16153,8898071,145992
755110668769038337,10859,20811,8898071,145992
754874841593970688,7717,0,8898071,145992
754856583969079297,2457,6776,8898071,145992
754747087846248448,507,2537,8898723,145994
754482103782404096,1909,5192,8898071,145992
754449512966619136,720,3674,8898071,145992
754120377874386944,2302,7752,8898071,145992
753655901052166144,2128,5738,8898071,145992
753420520834629632,3468,7740,8898071,145992
753398408988139520,1861,5645,8898071,145992
753375668877008896,2270,7498,8898071,145992
753298634498793472,5559,0,8898071,145992
753294487569522689,1015,3299,8898071,145992
753039830821511168,20393,36414,8898071,145992
753026973505581056,937,3852,8898071,145992
752932432744185856,6697,12377,8898071,145992
752917284578922496,1536,6808,8898071,145992
752701944171524096,2787,0,8898071,145992
752682090207055872,1557,5901,8898071,145992
752660715232722944,1519,4296,8898071,145992
752568224206688256,2224,5383,8898723,145994
752519690950500352,3370,7236,8898071,145992
752334515931054080,1068,3750,8898071,145992
752309394570878976,15833,0,8898071,145992
752173152931807232,1787,5840,8898071,145992
751950017322246144,892,3007,8898071,145992
751937170840121344,1286,5080,8898071,145992
751830394383790080,1897,5699,8898072,145992
751793661361422336,2833,5698,8898072,145992
751598357617971201,2973,7784,8898072,145992
751583847268179968,1072,4306,8898072,145992
751538714308972544,1230,4943,8898072,145992
751456908746354688,978,3156,8898072,145992
751251247299190784,5738,12274,8898072,145992
751205363882532864,1766,6198,8898072,145992
751132876104687617,1272,4962,8898072,145992
750868782890057730,1326,4678,8898071,145992
750719632563142656,4894,12915,8898072,145992
750506206503038976,1120,4362,8898072,145992
750429297815552001,4171,12910,8898072,145992
750383411068534784,1121,4469,8898072,145992
750381685133418496,27,681,8898071,145992
750147208377409536,937,3038,8898071,145992
750132105863102464,1260,3538,8898071,145992
750117059602808832,1277,4249,8898071,145992
750101899009982464,823,2981,8898071,145992
750086836815486976,520,2128,8898071,145992
750071704093859840,3236,7676,8898071,145992
750056684286914561,878,3102,8898071,145992
750041628174217216,596,3104,8898071,145992
750026558547456000,767,2664,8898071,145992
750011400160841729,884,3173,8898071,145992
749996283729883136,800,2995,8898071,145992
749981277374128128,2407,5010,8898071,145992
749774190421639168,1291,4579,8898071,145992
749417653287129088,1604,5972,8898072,145992
749403093750648834,517,2560,8898072,145992
749395845976588288,3349,8375,8898072,145992
749317047558017024,2183,5385,8898072,145992
749075273010798592,2025,5634,8898072,145992
749064354620928000,1494,4703,8898072,145992
749036806121881602,770,3032,8898072,145992
748977405889503236,3302,10559,8898072,145992
748932637671223296,2188,5679,8898072,145992
748705597323898880,926,2719,8898072,145992
748699167502000129,1545,4648,8898072,145992
748692773788876800,1299,4164,8898072,145992
748575535303884801,1931,5940,8898072,145992
748568946752774144,654,2162,8898072,145992
748346686624440324,1205,5106,8898072,145992
748337862848962560,4000,7456,8898072,145992
748324050481647620,734,3611,8898072,145992
748307329658011649,694,3608,8898072,145992
748220828303695873,7576,13838,8898072,145992
747963614829678593,2085,5658,8898072,145992
747933425676525569,2479,6472,8898072,145992
747885874273214464,941,2871,8898072,145992
747844099428986880,727,2758,8898072,145992
747816857231626240,1131,4741,8898072,145992
747651430853525504,151,1346,8898072,145992
747648653817413632,5689,12605,8898072,145992
747600769478692864,544,2282,8898072,145992
747594051852075008,1026,3593,8898072,145992
747512671126323200,1571,5397,8898072,145992
747461612269887489,1018,3787,8898072,145992
747439450712596480,1862,5296,8898072,145992
747242308580548608,2831,0,8898072,145992
747219827526344708,1523,5134,8898072,145992
747204161125646336,888,3294,8898071,145992
747103485104099331,3849,9337,8898071,145992
746906459439529985,289,2840,8898072,145992
746872823977771008,2075,5850,8898072,145992
746818907684614144,1696,5208,8898072,145992
746790600704425984,1557,4763,8898072,145992
746757706116112384,3799,9350,8898072,145992
746726898085036033,1746,5916,8898072,145992
746542875601690625,1836,4922,8898072,145992
746521445350707200,957,0,8898072,145992
746507379341139972,1057,4554,8898072,145992
746369468511756288,1591,6045,8898072,145992
746131877086527488,2127,6746,8898072,145992
746056683365994496,790,3489,8898072,145992
745789745784041472,1034,3928,8898072,145992
745712589599014916,2260,6840,8898072,145992
745433870967832576,2474,6909,8898072,145992
745422732645535745,2354,8376,8898072,145992
745314880350101504,2677,6990,8898072,145992
745074613265149952,3377,7646,8898072,145992
745057283344719872,2180,7081,8898072,145992
744995568523612160,596,2904,8898072,145992
744971049620602880,2613,7691,8898072,145992
744709971296780288,1515,5469,8898072,145992
744334592493166593,2049,6618,8898072,145992
744234799360020481,75473,152490,8898072,145992
744223424764059648,351,1621,8898072,145992
743980027717509120,1064,4073,8898072,145992
743895849529389061,937,3572,8898072,145992
743835915802583040,2005,0,8898072,145992
743609206067040256,1345,4364,8898072,145992
743595368194129920,6334,17875,8898072,145992
743545585370791937,915,3444,8898072,145992
743510151680958465,3624,7731,8898072,145992
743253157753532416,1189,4125,8898072,145992
743222593470234624,1856,6046,8898072,145992
743210557239623680,1327,3751,8898072,145992
742534281772302336,3464,6896,8898072,145992
742528092657332225,1906,4305,8898072,145992
742465774154047488,3800,7086,8898072,145992
742423170473463808,3635,9576,8898072,145992
742385895052087300,1906,6634,8898072,145992
742161199639494656,1327,4210,8898072,145992
742150209887731712,1501,4978,8898072,145992
741793263812808706,1465,4426,8898072,145992
741743634094141440,2660,7968,8898072,145992
741438259667034112,792,3593,8898072,145992
741303864243200000,3107,8558,8898072,145992
741099773336379392,5341,9735,8898072,145992
741067306818797568,2995,9289,8898072,145992
740995100998766593,2638,6183,8898072,145992
740711788199743490,910,3320,8898072,145992
740699697422163968,753,2774,8898072,145992
740676976021798912,6610,17699,8898072,145992
740373189193256964,12919,34136,8898072,145992
740365076218183684,419,2396,8898072,145992
740359016048689152,837,3209,8898072,145992
740214038584557568,1904,6522,8898072,145992
739979191639244800,5723,19432,8898072,145992
739932936087216128,1048,3953,8898072,145992
739844404073074688,833,3707,8898072,145992
739623569819336705,1318,3665,8898072,145992
739606147276148736,1597,5256,8898072,145992
739544079319588864,20527,38442,8898072,145992
739485634323156992,2835,6957,8898072,145992
739238157791694849,56180,112768,8898072,145992
738891149612572673,6,104,8898072,145992
738885046782832640,1106,3672,8898072,145992
738883359779196928,764,3218,8898072,145992
738537504001953792,1480,4947,8898072,145992
738402415918125056,801,3174,8898072,145992
738184450748633089,1174,4213,8898072,145992
738166403467907072,3233,8520,8898072,145992
738156290900254721,619,2434,8898072,145992
737826014890496000,1708,5119,8898072,145992
737800304142471168,3346,9722,8898072,145992
737678689543020544,1271,4892,8898072,145992
737445876994609152,4304,9963,8898072,145992
737322739594330112,783,3501,8898073,145992
737310737551491075,7181,14247,8898073,145992
736736130620620800,1665,4120,8898073,145992
736392552031657984,7117,17195,8898073,145992
736365877722001409,1195,3860,8898073,145992
736225175608430592,2696,7875,8898073,145992
736010884653420544,2877,7663,8898073,145992
735991953473572864,1106,3492,8898073,145992
735648611367784448,1069,3931,8898073,145992
735635087207878657,2269,5989,8898073,145992
735274964362878976,4849,12651,8898073,145992
735256018284875776,848,3236,8898073,145992
735137028879360001,940,3043,8898073,145992
734912297295085568,511,2677,8898073,145992
734787690684657664,6092,12173,8898073,145992
734776360183431168,517,2429,8898073,145992
734559631394082816,383,1446,8898073,145992
733828123016450049,752,3477,8898073,145992
733822306246479872,990,3564,8898073,145992
733482008106668032,913,3039,8898073,145992
733460102733135873,1233,4055,8898073,145992
733109485275860992,16525,51893,8898073,145992
732732193018155009,517,2364,8898073,145992
732726085725589504,863,3455,8898073,145992
732585889486888962,755,3557,8898074,145992
732375214819057664,2424,7841,8898074,145992
732005617171337216,5211,14446,8898074,145992
731285275100512256,965,3396,8898074,145992
731156023742988288,1225,3732,8898074,145992
730924654643314689,1912,5972,8898074,145992
730573383004487680,2068,4742,8898075,145992
730427201120833536,1008,3385,8898075,145992
730211855403241472,1027,3709,8898075,145992
730196704625098752,1822,4697,8898075,145992
729854734790754305,1081,3916,8898075,145992
729838605770891264,367,1681,8898075,145992
729823566028484608,1206,3856,8898075,145992
729463711119904772,2237,5615,8898075,145992
729113531270991872,308,1825,8898075,145992
728986383096946689,789,3057,8898075,145992
728760639972315136,1642,4528,8898075,145992
728751179681943552,651,2682,8898075,145992
728653952833728512,1002,3215,8898076,145992
728409960103686147,1923,4757,8898076,145992
728387165835677696,928,3596,8898076,145992
728046963732717569,1162,4162,8898076,145992
728035342121635841,1619,4413,8898076,145992
728015554473250816,1066,4003,8898076,145992
727685679342333952,616,2874,8898076,145992
727644517743104000,1686,5697,8898076,145992
727524757080539137,1178,4342,8898076,145992
727314416056803329,716,3238,8898076,145992
727286334147182592,789,2962,8898076,145992
727175381690781696,1341,3797,8898076,145992
727155742655025152,1278,3521,8898076,145992
726935089318363137,2348,6663,8898076,145992
726887082820554753,1466,3714,8898076,145992
726828223124897792,972,3460,8898076,145992
726224900189511680,1102,4288,8898076,145992
725842289046749185,2568,6873,8898076,145992
725786712245440512,1329,4055,8898076,145992
725729321944506368,1715,5060,8898076,145992
725458796924002305,594,1377,8898076,145992
724983749226668032,1262,3627,8898076,145992
724771698126512129,610,2273,8898076,145992
724405726123311104,1599,5127,8898076,145992
724049859469295616,1717,4213,8898076,145992
724046343203856385,539,2581,8898076,145992
724004602748780546,1488,4074,8898076,145992
723912936180330496,1186,3771,8898076,145992
723688335806480385,2829,7443,8898076,145992
723673163800948736,856,2931,8898076,145992
723179728551723008,1787,5138,8898076,145992
722974582966214656,1516,3974,8898076,145992
722613351520608256,1579,4833,8898076,145992
721503162398597120,1764,4479,8898076,145992
721001180231503872,589,2457,8898076,145992
720785406564900865,739,3019,8898076,145992
720775346191278080,639,2393,8898076,145992
720415127506415616,1448,4012,8898076,145992
720389942216527872,2413,6179,8898076,145992
720340705894408192,943,2775,8898728,145994
720059472081784833,1081,3741,8898076,145992
720043174954147842,1938,4779,8898076,145992
719991154352222208,1680,4687,8898076,145992
719704490224398336,1375,4404,8898076,145992
719551379208073216,1824,4911,8898076,145992
719367763014393856,718,2710,8898076,145992
719339463458033665,1187,4301,8898076,145992
719332531645071360,915,3330,8898076,145992
718971898235854848,1041,3372,8898076,145992
718939241951195136,1692,5091,8898076,145992
718631497683582976,7742,18315,8898076,145992
718613305783398402,463,2360,8898076,145992
718540630683709445,975,2372,8898076,145992
718460005985447936,507,2617,8898077,145992
718454725339934721,1460,4716,8898077,145992
718246886998687744,479,1850,8898077,145992
718234618122661888,956,3751,8898077,145992
717841801130979328,580,2378,8898077,145992
717790033953034240,1065,2784,8898077,145992
717537687239008257,1780,5601,8898077,145992
717428917016076293,431,1569,8898077,145992
717421804990701568,811,3059,8898077,145992
717047459982213120,1859,6096,8898077,145992
717009362452090881,927,3138,8898077,145992
716802964044845056,1132,4156,8898077,145992
716791146589110272,1520,7953,8898077,145992
716730379797970944,414,1197,8898077,145992
716447146686459905,5648,12659,8898077,145992
716439118184652801,202,2317,8898077,145992
716285507865542656,1012,2688,8898077,145992
716080869887381504,1837,6570,8898077,145992
715928423106027520,850,3096,8898077,145992
715758151270801409,1379,3604,8898077,145992
715733265223708672,1632,4531,8898077,145992
715704790270025728,552,2692,8898077,145992
715696743237730304,1252,3792,8898077,145992
715680795826982913,1555,4162,8898077,145992
715360349751484417,1510,5306,8898077,145992
715342466308784130,666,2958,8898077,145992
715220193576927233,625,2353,8898077,145992
715200624753819648,1803,4988,8898077,145992
715009755312439296,1181,4018,8898077,145992
714982300363173890,1000,3608,8898077,145992
714962719905021952,4105,7124,8898077,145992
714957620017307648,1363,4021,8898077,145992
714631576617938945,958,3181,8898077,145992
714606013974974464,892,3523,8898077,145992
714485234495041536,1086,2585,8898078,145992
714258258790387713,703,2945,8898078,145992
714251586676113411,807,3178,8898078,145992
714214115368108032,840,2210,8898078,145992
714141408463036416,1352,4193,8898078,145992
713919462244790272,765,3200,8898078,145992
713909862279876608,519,1840,8898078,145992
713900603437621249,707,2755,8898078,145992
713761197720473600,1316,4706,8898078,145992
713411074226274305,1258,4291,8898078,145992
713177543487135744,2757,7002,8898078,145992
713175907180089344,1426,4323,8898078,145992
712809025985978368,6491,18484,8898078,145992
712717840512598017,4787,11943,8898078,145992
712668654853337088,1174,4056,8898078,145992
712438159032893441,1513,5163,8898078,145992
712309440758808576,25,231,8898078,145992
712097430750289920,998,3660,8898078,145992
712092745624633345,856,2851,8898078,145992
712085617388212225,470,3178,8898078,145992
712065007010385924,601,2188,8898078,145992
711998809858043904,122,0,8898078,145992
711968124745228288,2228,7804,8898078,145992
711743778164514816,960,2757,8898078,145992
711732680602345472,3947,8562,8898078,145992
711694788429553666,17712,31887,8898078,145992
711652651650457602,883,3732,8898078,145992
711363825979756544,1091,3522,8898078,145992
711306686208872448,712,3203,8898078,145992
711008018775851008,589,2908,8898078,145992
710997087345876993,1335,4440,8898078,145992
710844581445812225,657,2471,8898078,145992
710833117892898816,511,2609,8898078,145992
710658690886586372,543,2245,8898078,145992
710609963652087808,2294,4661,8898078,145992
710588934686908417,1797,4394,8898078,145992
710296729921429505,715,2316,8898078,145992
710283270106132480,503,2091,8898078,145992
710272297844797440,1207,4399,8898078,145992
710269109699739648,1078,2327,8898078,145992
710153181850935296,864,2826,8898078,145992
710140971284037632,850,2673,8898078,145992
710117014656950272,1906,5303,8898078,145992
709918798883774466,1052,3397,8898078,145992
709901256215666688,99,645,8898078,145992
709852847387627521,1160,3415,8898078,145992
709566166965075968,1157,3454,8898078,145992
709556954897764353,1034,3193,8898078,145992
709519240576036864,226,1454,8898078,145992
709449600415961088,550,2146,8898078,145992
709409458133323776,655,2538,8898078,145992
709225125749587968,553,2350,8898078,145992
709207347839836162,5574,12121,8898078,145992
709198395643068416,619,2379,8898078,145992
709179584944730112,648,1951,8898078,145992
709158332880297985,401,1977,8898078,145992
709042156699303936,1573,4592,8898078,145992
708853462201716736,640,1758,8898078,145992
708845821941387268,866,2896,8898078,145992
708834316713893888,485,1639,8898078,145992
708810915978854401,6690,15995,8898078,145992
708738143638450176,784,2679,8898078,145992
708711088997666817,693,2458,8898078,145992
708479650088034305,657,2472,8898078,145992
708469915515297792,787,3018,8898078,145992
708400866336894977,9725,15489,8898078,145992
708356463048204288,1272,3477,8898078,145992
708349470027751425,715,2290,8898078,145992
708149363256774660,1506,4180,8898078,145992
708130923141795840,826,3289,8898078,145992
708119489313951744,949,2619,8898078,145992
708109389455101952,536,1895,8898078,145992
708026248782585858,1865,4275,8898730,145994
707995814724026368,1092,3042,8898078,145992
707983188426153984,2,48,8898078,145992
707969809498152960,931,2620,8898078,145992
707776935007539200,925,3182,8898078,145992
707741517457260545,590,2416,8898078,145992
707738799544082433,2383,3972,8898078,145992
707693576495472641,957,3304,8898078,145992
707629649552134146,837,2497,8898078,145992
707610948723478529,6129,16488,8898078,145992
707420581654872064,672,2195,8898078,145992
707411934438625280,580,2234,8898078,145992
707387676719185920,1238,3397,8898078,145992
707377100785885184,1055,3182,8898078,145992
707315916783140866,617,2408,8898078,145992
707297311098011648,757,2705,8898078,145992
707059547140169728,652,2526,8898078,145992
707038192327901184,760,2126,8898078,145992
707021089608753152,1308,3973,8898078,145992
707014260413456384,581,2253,8898078,145992
706904523814649856,7607,14138,8898078,145992
706901761596989440,566,1993,8898078,145992
706681918348251136,946,3209,8898078,145992
706644897839910912,1054,2497,8898078,145992
706593038911545345,611,2096,8898078,145992
706538006853918722,1385,3377,8898078,145992
706516534877929472,1001,3034,8898078,145992
706346369204748288,898,3358,8898078,145992
706310011488698368,7652,20671,8898078,145992
706291001778950144,462,1660,8898078,145992
706265994973601792,901,2665,8898078,145992
706169069255446529,2139,3798,8898078,145992
706166467411222528,1554,5008,8898078,145992
706153300320784384,373,1439,8898078,145992
705975130514706432,707,3016,8898078,145992
705970349788291072,868,3095,8898078,145992
705898680587526145,534,2302,8898078,145992
705786532653883392,500,1877,8898078,145992
705591895322394625,1112,3088,8898078,145992
705475953783398401,881,2881,8898078,145992
705442520700944385,1568,4295,8898078,145992
705428427625635840,1619,3698,8898078,145992
705239209544720384,732,2908,8898078,145992
705223444686888960,775,2523,8898078,145992
705102439679201280,502,2083,8898078,145992
705066031337840642,598,2132,8898078,145992
704871453724954624,1089,4162,8898078,145992
704859558691414016,520,2187,8898078,145992
704847917308362754,1470,4927,8898078,145992
704819833553219584,950,2567,8898078,145992
704761120771465216,2831,6458,8898078,145992
704499785726889984,983,2830,8898078,145992
704491224099647488,75,730,8898078,145992
704480331685040129,1036,3297,8898078,145992
704364645503647744,3442,7768,8898078,145992
704347321748819968,339,1532,8898078,145992
704134088924532736,442,1467,8898078,145992
704113298707505153,556,1806,8898078,145992
704054845121142784,890,2840,8898078,145992
703774238772166656,441,1788,8898078,145992
703769065844768768,1103,3179,8898078,145992
703631701117943808,655,2503,8898078,145992
703611486317502464,1482,3727,8898078,145992
703425003149250560,1322,3700,8898078,145992
703407252292673536,673,2365,8898078,145992
703382836347330562,1109,3411,8898078,145992
703356393781329922,373,1861,8898078,145992
703268521220972544,527,1928,8898078,145992
703079050210877440,2980,7189,8898078,145992
703041949650034688,12055,25585,8898078,145992
702932127499816960,697,2516,8898078,145992
702899151802126337,438,1569,8898078,145992
702684942141153280,1034,3141,8898078,145992
702671118226825216,543,2134,8898078,145992
702598099714314240,3333,11899,8898078,145992
702539513671897089,926,2801,8898078,145992
702332542343577600,1501,3090,8898078,145992
702321140488925184,1013,3189,8898078,145992
702276748847800320,751,2404,8898078,145992
702217446468493312,1301,4656,8898078,145992
701981390485725185,957,3346,8898078,145992
701952816642965504,993,3738,8898078,145992
701889187134500865,1344,3447,8898078,145992
701805642395348998,1615,3320,8898078,145992
701601587219795968,439,2036,8898078,145992
701570477911896070,901,2737,8898078,145992
701545186879471618,591,2587,8898078,145992
701214700881756160,4927,11872,8898078,145992
700890391244103680,548,2158,8898078,145992
700864154249383937,605,2527,8898078,145992
700847567345688576,485,2393,8898078,145992
700796979434098688,908,2369,8898078,145992
700747788515020802,8979,22184,8898078,145992
700518061187723268,770,2537,8898078,145992
700505138482569216,549,2230,8898078,145992
700462010979500032,1723,4003,8898078,145992
700167517596164096,709,2562,8898078,145992
700151421916807169,650,2183,8898078,145992
700143752053182464,2618,7314,8898078,145992
700062718104104960,665,2577,8898078,145992
700029284593901568,569,2018,8898078,145992
700002074055016451,1297,3218,8898078,145992
699801817392291840,920,2957,8898078,145992
699788877217865730,496,2173,8898078,145992
699779630832685056,1194,2663,8898078,145992
699775878809702401,583,1903,8898078,145992
699691744225525762,4457,10013,8898078,145992
699446877801091073,2536,5791,8898078,145992
699434518667751424,498,2114,8898078,145992
699423671849451520,310,1321,8898078,145992
699413908797464576,609,2031,8898078,145992
699370870310113280,425,1847,8898078,145992
699323444782047232,837,3068,8898078,145992
699088579889332224,610,2188,8898078,145992
699079609774645248,631,2379,8898078,145992
699072405256409088,1150,2897,8898078,145992
699060279947165696,1743,3640,8898078,145992
699036661657767936,1168,2539,8898078,145992
698989035503689728,945,3257,8898078,145992
698953797952008193,886,2607,8898078,145992
698907974262222848,603,2470,8898078,145992
698710712454139905,659,2402,8898078,145992
698703483621523456,361,1413,8898078,145992
698635131305795584,333,1260,8898078,145992
698549713696649216,604,2257,8898078,145992
698355670425473025,432,1803,8898078,145992
698342080612007937,933,2211,8898078,145992
698262614669991936,1934,4642,8898078,145992
698195409219559425,5782,16332,8898078,145992
698178924120031232,718,2735,8898078,145992
697995514407682048,326,1481,8898078,145992
697990423684476929,1253,3194,8898078,145992
697943111201378304,655,2327,8898078,145992
697881462549430272,1128,2935,8898078,145992
697630435728322560,526,1701,8898078,145992
697616773278015490,981,3071,8898078,145992
697596423848730625,1225,2930,8898078,145992
697575480820686848,485,1989,8898078,145992
697516214579523584,1078,1991,8898730,145994
697482927769255936,647,2352,8898078,145992
697463031882764288,1363,3333,8898078,145992
697270446429966336,1822,4581,8898078,145992
697259378236399616,974,3208,8898078,145992
697255105972801536,1118,2983,8898078,145992
697242256848379904,645,2457,8898078,145992
696900204696625153,994,3085,8898078,145992
696894894812565505,664,2276,8898078,145992
696886256886657024,1741,4719,8898078,145992
696877980375769088,688,2382,8898078,145992
696754882863349760,352,1442,8898078,145992
696744641916489729,903,2016,8898078,145992
